timestamp,Price,PiCycle,RUPL,RHODL,Puell,2YMA,Trolololo,MVRV,ReserveRisk,Woobull,Confidence
2019-07-02,10612.56,0.5432,0.8143,0.2428,0.719,0.4563,0.4527,0.5864,0.5142,0.4837,0.5347000000000001
2019-07-03,10820.97,0.5494,0.8551000000000001,0.2188,0.7977000000000001,0.4633,0.4612,0.642,0.5208,0.4919,0.5556
2019-07-04,11988.68,0.5566,0.8270000000000001,0.2089,0.7556,0.5029,0.5081,0.6044,0.5614,0.5378000000000001,0.5625
2019-07-05,11251.24,0.5632,0.8201,0.1886,0.7998000000000001,0.4774,0.4781,0.595,0.5342,0.5083,0.5516
2019-07-06,11059.74,0.5694,0.8276,0.1752,0.7813,0.4702,0.4695,0.6049,0.5272,0.5002,0.5473
2019-07-07,11171.12,0.5756,0.8362,0.1582,0.7255,0.4735,0.4736,0.6162000000000001,0.534,0.5045000000000001,0.5441
2019-07-08,11446.5972,0.582,0.8629,0.1717,0.8193,0.4824,0.4843,0.6541,0.5419,0.515,0.5682
2019-07-09,12292.13,0.589,0.8693000000000001,0.1654,0.7654000000000001,0.5097,0.5168,0.6639,0.5699000000000001,0.5468000000000001,0.5774
2019-07-10,12566.38,0.5961000000000001,0.8522000000000001,0.1976,0.6732,0.5177,0.5265000000000001,0.6413,0.5774,0.556,0.5709000000000001
2019-07-11,12018.83,0.603,0.8238000000000001,0.1934,0.643,0.4996,0.5052,0.6027,0.5615,0.535,0.5519000000000001
2019-07-12,11308.86,0.6093000000000001,0.841,0.2007,0.7628,0.4751,0.4763,0.6261,0.5335,0.5068,0.5591
2019-07-13,11794.45,0.6159,0.8242,0.2008,0.6807000000000001,0.491,0.4953,0.6035,0.5506,0.5256000000000001,0.5542
2019-07-14,11375.51,0.6221,0.7813,0.1988,0.65,0.4763,0.4779,0.5484,0.5341,0.5089,0.5331
2019-07-15,10112.2694,0.6275000000000001,0.808,0.1942,0.6778000000000001,0.4295,0.4227,0.5818,0.4947,0.4549,0.5212
2019-07-16,10896.6533,0.6334000000000001,0.7417,0.1854,0.6604,0.4583,0.4568,0.5007,0.5182,0.4885,0.516
2019-07-17,9589.4406,0.6383,0.7515000000000001,0.1524,0.5855,0.4077,0.3968,0.5123,0.4612,0.4295,0.4817
2019-07-18,9669.8,0.643,0.7961,0.1554,0.5874,0.4104,0.4001,0.5672,0.4693,0.4327,0.4958
2019-07-19,10581.32,0.6481,0.7891,0.1509,0.5710000000000001,0.4453,0.4414,0.5587,0.5081,0.473,0.5095000000000001
2019-07-20,10538.11,0.6532,0.8024,0.1534,0.7558,0.4431,0.4389,0.5754,0.5022,0.4706,0.5328
2019-07-21,10770.97,0.6582,0.7905000000000001,0.1558,0.6711,0.4512,0.4484,0.5605,0.5139,0.4802,0.5255000000000001
2019-07-22,10589.45,0.6629,0.7786000000000001,0.1533,0.6848000000000001,0.4441,0.44,0.5455,0.5034000000000001,0.4722,0.5205000000000001
2019-07-23,10346.7477,0.6668000000000001,0.7576,0.1474,0.6232,0.4345,0.4286,0.5199,0.4927,0.4614,0.5036
2019-07-24,9910.68,0.6703,0.7524000000000001,0.1476,0.608,0.4171,0.408,0.5144000000000001,0.4745,0.4401,0.4925
2019-07-25,9748.12,0.6736000000000001,0.7573000000000001,0.1381,0.645,0.4102,0.3997,0.5201,0.4712,0.4321,0.4941
2019-07-26,9875.04,0.6767000000000001,0.754,0.1056,0.6853,0.4148,0.4051,0.5162,0.475,0.4377,0.4967
2019-07-27,10150.07,0.68,0.7339,0.098,0.6305000000000001,0.4252,0.4173,0.4926,0.4722,0.45,0.4888
2019-07-28,9415.51,0.6826,0.7383000000000001,0.0919,0.6939000000000001,0.3952,0.3818,0.4975,0.4558,0.4156,0.4836
2019-07-29,9534.21,0.6853,0.7276,0.1847,0.6752,0.3997,0.3871,0.4897,0.4588,0.412,0.4911
2019-07-30,9529.05,0.6880000000000001,0.732,0.1882,0.607,0.3991,0.3862,0.4947,0.4573,0.4114,0.4849
2019-07-31,9604.0512,0.6905,0.7555000000000001,0.1868,0.7061000000000001,0.4017,0.3893,0.5222,0.4604,0.4148,0.503
2019-08-01,10110.28,0.6936,0.7709,0.1893,0.6407,0.4215,0.4126,0.5408000000000001,0.4789,0.4381,0.5096
2019-08-02,10389.8894,0.6968000000000001,0.7762,0.1975,0.7196,0.4317,0.4247,0.5474,0.4915,0.4504,0.5262
2019-08-03,10521.34,0.7001000000000001,0.788,0.2002,0.7402000000000001,0.4362,0.4299,0.5619000000000001,0.4958,0.456,0.5342
2019-08-04,10795.27,0.7034,0.7949,0.2052,0.7313000000000001,0.4458,0.4413,0.5705,0.5054000000000001,0.4674,0.5406000000000001
2019-08-05,10956.3,0.7069000000000001,0.8232,0.1684,0.6946,0.4511,0.4476,0.6084,0.511,0.4728,0.5427000000000001
2019-08-06,11754.11,0.7106,0.8081,0.1817,0.7307,0.4783,0.4797,0.5893,0.5383,0.5043,0.5579000000000001
2019-08-07,11476.1934,0.714,0.8266,0.188,0.7279,0.4683,0.468,0.6142000000000001,0.5249,0.4927,0.5583
2019-08-08,11934.36,0.7177,0.8243,0.2005,0.6942,0.4833,0.4856,0.6116,0.5426,0.5101,0.5633
2019-08-09,11997.13,0.7214,0.8209000000000001,0.2013,0.7053,0.4848,0.4875,0.6071000000000001,0.5408000000000001,0.5122,0.5646
2019-08-10,11857.87,0.7249,0.7999,0.2003,0.6956,0.4797,0.4815,0.5797,0.5372,0.5065000000000001,0.5562
2019-08-11,11326.49,0.7283000000000001,0.8082,0.202,0.709,0.4611,0.4596,0.5903,0.5173,0.485,0.5512
2019-08-12,11502.98,0.7316,0.8022,0.1692,0.6431,0.4668,0.4662,0.5825,0.5243,0.4918,0.542
2019-08-13,11371.38,0.7347,0.7805000000000001,0.1599,0.6933,0.4619,0.4602,0.5553,0.5184,0.486,0.5389
2019-08-14,10870.76,0.7378,0.7412000000000001,0.151,0.6442,0.4438,0.4387,0.5079,0.4991,0.4649,0.5143
2019-08-15,10038.4217,0.7407,0.7551,0.1321,0.6694,0.4119,0.401,0.5242,0.4664,0.428,0.5032
2019-08-16,10316.6394,0.7436,0.7579,0.1358,0.6433,0.4224,0.4132,0.5274,0.4769,0.4404,0.5068
2019-08-17,10301.09,0.7465,0.75,0.1301,0.5769000000000001,0.4214,0.4119,0.5177,0.4786,0.4395,0.497
2019-08-18,10258.8494,0.7494000000000001,0.7558,0.1221,0.5751000000000001,0.4195,0.4094,0.5245000000000001,0.4714,0.4375,0.4961
2019-08-19,10312.22,0.7524000000000001,0.7803,0.1339,0.7068,0.4211,0.4112,0.5542,0.4754,0.4395,0.5194
2019-08-20,10921.27,0.7555000000000001,0.7748,0.1308,0.6744,0.4434,0.4373,0.5475,0.4953,0.4655,0.525
2019-08-21,10733.74,0.7586,0.7434000000000001,0.1253,0.5958,0.4362,0.4287,0.5097,0.4903,0.4573,0.505
2019-08-22,10142.5214,0.7612,0.7446,0.1162,0.6119,0.4135,0.4017,0.5109,0.4637,0.4311,0.495
2019-08-23,10101.93,0.7633000000000001,0.7568,0.1379,0.6585000000000001,0.4115,0.3993,0.5261,0.4639,0.4285,0.5051
2019-08-24,10397.1106,0.7655000000000001,0.7438,0.1304,0.6659,0.4226,0.4121,0.5106,0.4745,0.4416,0.5075000000000001
2019-08-25,10157.82,0.7675000000000001,0.7414000000000001,0.1237,0.6496000000000001,0.413,0.4007,0.5076,0.4633,0.4307,0.4997
2019-08-26,10128.1106,0.7695000000000001,0.7538,0.1306,0.6075,0.4115,0.3987,0.5222,0.4607,0.429,0.4982
2019-08-27,10338.72,0.7716000000000001,0.744,0.132,0.593,0.4194,0.4077,0.5107,0.4701,0.438,0.4985
2019-08-28,10217.53,0.7735000000000001,0.7212000000000001,0.125,0.6216,0.4144,0.4016,0.4841,0.4618,0.4324,0.4928
2019-08-29,9745.63,0.7749,0.7082,0.1257,0.6482,0.3954,0.379,0.4691,0.4432,0.4105,0.4838
2019-08-30,9514.8449,0.7762,0.7136,0.104,0.6388,0.3856,0.3673,0.475,0.4324,0.3993,0.4769
2019-08-31,9590.3606,0.7769,0.7151000000000001,0.1055,0.6554,0.3885,0.3704,0.4766,0.4357,0.4028,0.4808
2019-09-01,9603.24,0.7778,0.7235,0.1045,0.5981000000000001,0.3888,0.3704,0.486,0.4361,0.4033,0.4765
2019-09-02,9708.46,0.7781,0.7538,0.1174,0.6414000000000001,0.3928,0.3749,0.5214,0.4418,0.408,0.4922
2019-09-03,10335.9406,0.7784000000000001,0.7644000000000001,0.1245,0.6918000000000001,0.4173,0.4035,0.5342,0.4654,0.4364,0.5129
2019-09-04,10598.83,0.7786000000000001,0.7621,0.1349,0.6092000000000001,0.4269,0.4146,0.5314,0.4737,0.4476,0.5088
2019-09-05,10539.11,0.7791,0.7617,0.1349,0.6914,0.4243,0.4114,0.531,0.4713,0.4446,0.5166000000000001
2019-09-06,10578.1978,0.78,0.7461,0.1711,0.6619,0.4254,0.4126,0.5143,0.4706,0.443,0.5139
2019-09-07,10315.0194,0.7809,0.7536,0.1699,0.6457,0.4151,0.4002,0.5232,0.4602,0.4313,0.5089
2019-09-08,10466.55,0.7813,0.7492000000000001,0.1697,0.7123,0.4206,0.4064,0.5179,0.4657,0.4378,0.5179
2019-09-09,10392.1906,0.7818,0.7455,0.1689,0.6259,0.4174,0.4025,0.5134000000000001,0.4615,0.4342,0.5057
2019-09-10,10312.41,0.7822,0.7333000000000001,0.1604,0.7092,0.414,0.3984,0.4989,0.4578,0.4304,0.5094000000000001
2019-09-11,10095.8494,0.7827000000000001,0.7346,0.1848,0.7152000000000001,0.4052,0.3879,0.501,0.4473,0.42,0.5088
2019-09-12,10157.59,0.783,0.7471,0.1836,0.6601,0.4073,0.3901,0.5157,0.4487,0.4225,0.5065000000000001
2019-09-13,10416.93,0.7834,0.744,0.1499,0.6347,0.417,0.4013,0.512,0.4581,0.4339,0.5038
2019-09-14,10345.4038,0.7838,0.7447,0.1486,0.6488,0.4138,0.3975,0.5127,0.455,0.4305,0.5039
2019-09-15,10347.5994,0.7836000000000001,0.7418,0.1489,0.623,0.4135,0.397,0.5091,0.4548,0.4304,0.5002
2019-09-16,10309.6106,0.7834,0.7393000000000001,0.1384,0.6646000000000001,0.4117,0.3947,0.5061,0.4517,0.4285,0.5021
2019-09-17,10228.45,0.7832,0.7361000000000001,0.1391,0.6198,0.4082,0.3905,0.5022,0.449,0.4246,0.4947
2019-09-18,10209.7694,0.783,0.7337,0.1001,0.6871,0.4071,0.389,0.4996,0.4458,0.4232,0.4965
2019-09-19,10154.2306,0.783,0.7389,0.1021,0.6214000000000001,0.4046,0.3859,0.5056,0.4436,0.4205,0.4895
2019-09-20,10256.5594,0.7829,0.7339,0.1073,0.6254000000000001,0.4082,0.39,0.4996,0.447,0.4248,0.491
2019-09-21,10183.6481,0.7828,0.7244,0.106,0.6576000000000001,0.405,0.3861,0.4885,0.4423,0.4214,0.4905
2019-09-22,9989.05,0.7825000000000001,0.7275,0.1023,0.6596000000000001,0.3969,0.3765,0.4919,0.4342,0.4125,0.4871
2019-09-23,10026.91,0.7826000000000001,0.7087,0.0956,0.4821,0.3981,0.3777,0.4704,0.4358,0.414,0.4628
2019-09-24,9696.57,0.7829,0.6425000000000001,0.1328,0.5689000000000001,0.3845,0.3614,0.3983,0.4207,0.3976,0.4544
2019-09-25,8681.79,0.7828,0.6303000000000001,0.149,0.5563,0.3403,0.3092,0.3851,0.3727,0.3466,0.4303
2019-09-26,8462.76,0.7826000000000001,0.6072000000000001,0.1775,0.5781000000000001,0.3299,0.2967,0.3609,0.3632,0.3346,0.4256
2019-09-27,8095.18,0.782,0.6147,0.1709,0.4714,0.312,0.2754,0.3683,0.3465,0.314,0.4061
2019-09-28,8182.78,0.7815000000000001,0.6162000000000001,0.174,0.5523,0.316,0.2798,0.3697,0.3507,0.3188,0.4177
2019-09-29,8246.0374,0.7812,0.6057,0.1738,0.4775,0.3189,0.2828,0.359,0.3509,0.3223,0.408
2019-09-30,8053.96,0.7806000000000001,0.6227,0.1773,0.4696,0.3093,0.2712,0.3761,0.3436,0.3113,0.4069
2019-10-01,8279.07,0.7802,0.6257,0.1691,0.5124000000000001,0.3201,0.2835,0.3789,0.3538,0.3238,0.4164
2019-10-02,8316.5,0.7797000000000001,0.6294000000000001,0.1328,0.5294,0.3217,0.285,0.3825,0.3548,0.3258,0.4157
2019-10-03,8377.6906,0.7791,0.6216,0.0814,0.5206000000000001,0.3244,0.2878,0.3744,0.3566,0.3291,0.4083
2019-10-04,8268.5,0.7782,0.615,0.0676,0.5158,0.319,0.2811,0.3676,0.3508,0.323,0.402
2019-10-05,8149.69,0.777,0.6131,0.0504,0.5453,0.313,0.2738,0.3657,0.3459,0.3163,0.4001
2019-10-06,8149.8769,0.7758,0.5902000000000001,0.0417,0.5041,0.3129,0.2732,0.3427,0.3441,0.3163,0.389
2019-10-07,7872.74,0.7742,0.6199,0.0338,0.5409,0.2989,0.2564,0.3723,0.3291,0.3003,0.3918
2019-10-08,8200.58,0.7729,0.6172000000000001,0.0302,0.5577,0.315,0.2749,0.3695,0.3471,0.3187,0.4003
2019-10-09,8180.54,0.7715000000000001,0.647,0.0339,0.5091,0.3138,0.2732,0.4,0.3447,0.3175,0.4012
2019-10-10,8557.25,0.77,0.6456000000000001,0.0343,0.577,0.3316,0.2936,0.3985,0.3636,0.338,0.4169
2019-10-11,8565.7694,0.7681,0.6249,0.0341,0.5456,0.3318,0.2935,0.3771,0.362,0.3383,0.4084
2019-10-12,8290.9406,0.7656000000000001,0.6273000000000001,0.0357,0.4781,0.3187,0.2777,0.3796,0.3477,0.3233,0.3948
2019-10-13,8296.7,0.763,0.625,0.0339,0.5045000000000001,0.3188,0.2774,0.3771,0.3487,0.3236,0.3969
2019-10-14,8320.8322,0.7603000000000001,0.6263000000000001,0.0827,0.4851,0.3199,0.2782,0.3792,0.3465,0.3225,0.4001
2019-10-15,8361.53,0.7569,0.6126,0.0826,0.5294,0.3218,0.2799,0.3652,0.3485,0.3243,0.4024
2019-10-16,8174.54,0.7526,0.6005,0.0863,0.4915,0.3126,0.2687,0.3529,0.3389,0.3138,0.3909
2019-10-17,8001.68,0.7494000000000001,0.6063000000000001,0.1273,0.5156000000000001,0.304,0.2581,0.3585,0.3305,0.3038,0.3948
2019-10-18,8063.82,0.7455,0.5974,0.128,0.5371,0.307,0.2611,0.3496,0.3333,0.3071,0.3962
2019-10-19,7956.88,0.7418,0.5965,0.1251,0.4846,0.3016,0.2543,0.3486,0.3271,0.3009,0.3867
2019-10-20,7942.52,0.739,0.6174000000000001,0.1258,0.5107,0.3008,0.2529,0.3696,0.326,0.3,0.3936
2019-10-21,8225.1152,0.7365,0.6175,0.1006,0.5472,0.3147,0.2686,0.3695,0.3385,0.315,0.4009
2019-10-22,8205.3,0.7339,0.6034,0.0997,0.5636,0.3137,0.2669,0.3553,0.3378,0.3138,0.3987
2019-10-23,8037.43,0.7302000000000001,0.5553,0.1036,0.5288,0.3053,0.2567,0.308,0.3282,0.3042,0.38
2019-10-24,7470.41,0.7269,0.5563,0.0674,0.4269,0.276,0.2218,0.3086,0.2979,0.2705,0.3503
2019-10-25,7435.01,0.7238,0.6515000000000001,0.0921,0.5076,0.2739,0.219,0.4036,0.2972,0.2679,0.3818
2019-10-26,8651.3494,0.721,0.6882,0.1553,0.5423,0.3345,0.2894,0.4432,0.3569,0.3371,0.4298
2019-10-27,9220.18,0.7182000000000001,0.7059000000000001,0.163,0.4709,0.3599,0.3186,0.4627,0.3829,0.3662,0.4387
2019-10-28,9529.95,0.7149,0.6910000000000001,0.1713,0.526,0.3729,0.3335,0.4466,0.3953,0.3809,0.448
2019-10-29,9248.4406,0.7113,0.6968000000000001,0.1811,0.5277000000000001,0.3608,0.3189,0.4532,0.3844,0.3668,0.4445
2019-10-30,9395.5594,0.7081000000000001,0.6817000000000001,0.1844,0.5191,0.367,0.3257,0.4367,0.3885,0.3739,0.4428
2019-10-31,9180.5994,0.7053,0.6798000000000001,0.1988,0.5112,0.3576,0.3142,0.4346,0.3771,0.3628,0.438
2019-11-01,9159.78,0.7020000000000001,0.6849000000000001,0.2205,0.5089,0.3566,0.3126,0.4403,0.3752,0.3606,0.4402
2019-11-02,9252.84,0.6990000000000001,0.6877,0.2117,0.5241,0.3606,0.3168,0.4433,0.3787,0.365,0.443
2019-11-03,9315.17,0.6970000000000001,0.6821,0.2074,0.5325,0.3632,0.3193,0.4372,0.3802,0.368,0.443
2019-11-04,9212.1394,0.6944,0.6944,0.1624,0.5224,0.3587,0.3135,0.4506,0.3756,0.3627,0.4372
2019-11-05,9413.0049,0.6928000000000001,0.6907,0.1975,0.5559000000000001,0.3673,0.323,0.4458,0.3839,0.3716,0.4476
2019-11-06,9309.3094,0.6908000000000001,0.6920000000000001,0.2088,0.5187,0.3628,0.3173,0.4472,0.3795,0.3658,0.4426
2019-11-07,9340.05,0.6881,0.6831,0.1894,0.5214,0.3641,0.3182,0.4375,0.3799,0.367,0.4388
2019-11-08,9204.5994,0.6854,0.6566000000000001,0.1608,0.4776,0.3582,0.3108,0.409,0.3731,0.3601,0.4213
2019-11-09,8781.7694,0.6822,0.6579,0.1629,0.5294,0.3393,0.2882,0.4103,0.3537,0.3385,0.418
2019-11-10,8812.28,0.6791,0.673,0.1634,0.602,0.3406,0.2892,0.4262,0.354,0.34,0.4297
2019-11-11,9020.47,0.6762,0.6512,0.1591,0.5442,0.3499,0.2996,0.4031,0.3639,0.3506,0.422
2019-11-12,8729.92,0.6736000000000001,0.6565000000000001,0.1152,0.499,0.3366,0.2836,0.4085,0.3484,0.3354,0.4063
2019-11-13,8812.0336,0.671,0.6537000000000001,0.1114,0.4975,0.3403,0.2875,0.406,0.3513,0.3386,0.4064
2019-11-14,8770.78,0.6685,0.6454000000000001,0.1103,0.5886,0.3383,0.2847,0.3973,0.3497,0.3363,0.4132
2019-11-15,8651.9806,0.6658000000000001,0.6328,0.0993,0.5495,0.3328,0.2777,0.3842,0.3435,0.3298,0.4017
2019-11-16,8478.49,0.6635,0.6337,0.096,0.521,0.3247,0.2676,0.385,0.3345,0.3205,0.3941
2019-11-17,8500.1394,0.6612,0.6357,0.0937,0.5393,0.3258,0.2682,0.387,0.3345,0.3217,0.3963
2019-11-18,8508.5,0.6589,0.6119,0.1069,0.4805,0.3262,0.2681,0.3628,0.3352,0.3217,0.3858
2019-11-19,8191.42,0.6563,0.6069,0.1054,0.4976,0.311,0.2497,0.3576,0.3191,0.3042,0.3786
2019-11-20,8203.6132,0.6532,0.604,0.1032,0.4798,0.3117,0.2498,0.3546,0.3152,0.3048,0.3751
2019-11-21,8094.46,0.6499,0.5656,0.103,0.4377,0.3064,0.2429,0.3168,0.3127,0.2984,0.3593
2019-11-22,7655.09,0.6462,0.5359,0.138,0.4014,0.2841,0.2161,0.2882,0.2882,0.2722,0.3411
2019-11-23,7295.6,0.642,0.5414,0.1501,0.5216000000000001,0.2648,0.193,0.2932,0.2696,0.2497,0.3473
2019-11-24,7309.69,0.6377,0.5025000000000001,0.1537,0.3765,0.2658,0.1933,0.2571,0.2718,0.25,0.3232
2019-11-25,6935.11,0.6326,0.5238,0.1518,0.3678,0.2447,0.168,0.2765,0.2498,0.2256,0.3156
2019-11-26,7130.38,0.6278,0.5273,0.1556,0.3583,0.2561,0.1805,0.2796,0.2607,0.2382,0.3205
2019-11-27,7157.7,0.6225,0.5624,0.1705,0.4363,0.2579,0.1817,0.3125,0.2619,0.2396,0.3384
2019-11-28,7536.8201,0.6174000000000001,0.5543,0.1577,0.4999,0.279,0.2053,0.3047,0.2815,0.2634,0.3515
2019-11-29,7439.6,0.6123000000000001,0.5823,0.1448,0.4381,0.274,0.1986,0.3315,0.2761,0.2573,0.3461
2019-11-30,7734.77,0.6077,0.5657,0.1401,0.3932,0.2899,0.2163,0.3155,0.2923,0.2751,0.344
2019-12-01,7524.02,0.6029,0.5531,0.1203,0.4275,0.2791,0.2027,0.3034,0.2817,0.2624,0.337
2019-12-02,7405.22,0.5981000000000001,0.5442,0.1158,0.4395,0.273,0.1947,0.2948,0.2738,0.2549,0.3321
2019-12-03,7319.87,0.5938,0.5436,0.1195,0.4757,0.2687,0.1886,0.2941,0.2679,0.2495,0.3335
2019-12-04,7286.29,0.5902000000000001,0.5352,0.1168,0.4938,0.2672,0.1859,0.2861,0.2668,0.2472,0.3321
2019-12-05,7253.2419,0.5864,0.5537000000000001,0.1221,0.4427,0.2657,0.1832,0.3035,0.2613,0.245,0.3293
2019-12-06,7375.55,0.5827,0.5661,0.1201,0.4497,0.273,0.1904,0.3151,0.2714,0.2526,0.3357
2019-12-07,7540.49,0.5792,0.5641,0.1125,0.4768,0.2827,0.2002,0.3131,0.278,0.2627,0.341
2019-12-08,7494.62,0.5755,0.5656,0.109,0.4569,0.281,0.1968,0.3146,0.2763,0.2599,0.3373
2019-12-09,7507.97,0.5714,0.5482,0.1023,0.4452,0.2823,0.197,0.2981,0.2768,0.2607,0.3313
2019-12-10,7347.91,0.5673,0.5381,0.0974,0.438,0.2743,0.1863,0.2885,0.266,0.2508,0.323
2019-12-11,7226.27,0.5636,0.5353,0.0952,0.3854,0.2683,0.1779,0.2858,0.2596,0.243,0.3127
2019-12-12,7197.42,0.56,0.5349,0.0924,0.3877,0.2675,0.1754,0.2853,0.2574,0.2411,0.3113
2019-12-13,7244.6622,0.556,0.5401,0.0885,0.4488,0.2709,0.1779,0.2901,0.2565,0.244,0.3192
2019-12-14,7239.87,0.5523,0.5229,0.0918,0.4347,0.2713,0.177,0.2741,0.259,0.2437,0.3141
2019-12-15,7046.13,0.5485,0.527,0.0925,0.3504,0.2612,0.1636,0.2779,0.2487,0.2312,0.3001
2019-12-16,7108.88,0.5445,0.5034000000000001,0.0914,0.4388,0.2658,0.1672,0.2562,0.2506,0.2352,0.3059
2019-12-17,6899.13,0.5405,0.4734,0.0755,0.3735,0.2547,0.1526,0.2291,0.2369,0.2214,0.2842
2019-12-18,6627.16,0.5368,0.5463,0.1145,0.3934,0.2393,0.133,0.2953,0.22,0.2026,0.2979
2019-12-19,7271.56,0.5336000000000001,0.5327000000000001,0.121,0.454,0.2777,0.1761,0.2827,0.2592,0.245,0.3202
2019-12-20,7208.637,0.5304,0.5364,0.1517,0.453,0.275,0.1714,0.2861,0.2509,0.2405,0.3217
2019-12-21,7185.44,0.5271,0.532,0.1536,0.5026,0.2744,0.1693,0.282,0.2527,0.239,0.3259
2019-12-22,7138.87,0.5237,0.5646,0.1591,0.5046,0.2723,0.1657,0.3125,0.2498,0.236,0.332
2019-12-23,7488.2,0.5199,0.5499,0.1628,0.4215,0.2923,0.1876,0.2986,0.2682,0.2578,0.3287
2019-12-24,7315.88,0.5159,0.5415,0.1409,0.357,0.2834,0.176,0.2907,0.2591,0.247,0.3124
2019-12-25,7268.86,0.5118,0.5383,0.1314,0.3644,0.2814,0.1724,0.2875,0.2538,0.2437,0.3094
2019-12-26,7208.81,0.5077,0.5388000000000001,0.1362,0.481,0.2788,0.1679,0.2879,0.2508,0.2396,0.321
2019-12-27,7195.76,0.5037,0.5432,0.1277,0.4211,0.2787,0.1665,0.2919,0.2506,0.2387,0.3136
2019-12-28,7289.0311,0.4996,0.5499,0.1338,0.4369,0.2845,0.1719,0.2982,0.2525,0.2446,0.3191
2019-12-29,7304.16,0.4955,0.5579000000000001,0.1351,0.4587,0.286,0.1723,0.3057,0.2559,0.2455,0.3236
2019-12-30,7340.81,0.4915,0.5432,0.1768,0.4787,0.2885,0.1741,0.2918,0.2602,0.2476,0.328
2019-12-31,7242.77,0.4877,0.5373,0.1777,0.4149,0.2836,0.1672,0.2862,0.2506,0.2413,0.3163
2020-01-01,7195.15,0.4838,0.5376000000000001,0.1553,0.4947,0.2815,0.1635,0.2865,0.2467,0.2383,0.3209
2020-01-02,7194.41,0.4796,0.5147,0.1603,0.3878,0.2821,0.1628,0.2654,0.2464,0.2382,0.3042
2020-01-03,6963.85,0.4753,0.5517000000000001,0.1656,0.4897,0.2695,0.1469,0.2996,0.233,0.2232,0.3172
2020-01-04,7345.3753,0.4713,0.5545,0.1705,0.4882,0.2919,0.1715,0.3021,0.2536,0.2476,0.3279
2020-01-05,7371.5,0.4673,0.5547000000000001,0.1654,0.4745,0.2941,0.1725,0.3023,0.2547,0.2493,0.3261
2020-01-06,7349.97,0.4634,0.5921000000000001,0.1433,0.4155,0.2937,0.1706,0.338,0.2543,0.2478,0.3243
2020-01-07,7734.68,0.4597,0.6218,0.1485,0.5521,0.3152,0.194,0.3672,0.2765,0.2711,0.3562
2020-01-08,8280.57,0.4563,0.6155,0.1688,0.4529,0.3435,0.2256,0.361,0.295,0.3023,0.3579
2020-01-09,8027.56,0.4528,0.5953,0.1866,0.4832,0.3315,0.2104,0.3413,0.2906,0.2879,0.3533
2020-01-10,7832.8,0.4491,0.6202000000000001,0.1953,0.4768,0.3221,0.1982,0.3659,0.2776,0.2765,0.3535
2020-01-11,8180.51,0.4459,0.6124,0.1915,0.5104000000000001,0.3402,0.2181,0.3582,0.293,0.2964,0.3629
2020-01-12,8033.2618,0.4426,0.6227,0.1952,0.4831,0.3333,0.209,0.3683,0.2876,0.288,0.3589
2020-01-13,8160.01,0.4396,0.6191,0.1896,0.4562,0.3403,0.2157,0.3648,0.2937,0.2951,0.3571
2020-01-14,8108.44,0.4376,0.6683,0.2803,0.4985,0.3381,0.2122,0.4155,0.291,0.2916,0.3815
2020-01-15,8801.87,0.4362,0.6661,0.2916,0.5147,0.372,0.2503,0.4135,0.3246,0.3288,0.3997
2020-01-16,8820.8494,0.4352,0.6593,0.2969,0.5319,0.3732,0.2507,0.4066,0.3232,0.3295,0.4007
2020-01-17,8716.75,0.4341,0.6716000000000001,0.2939,0.5407000000000001,0.3686,0.2445,0.4196,0.3183,0.3239,0.4017
2020-01-18,8883.9806,0.433,0.6724,0.2988,0.4587,0.3767,0.2529,0.4205,0.3267,0.3326,0.3969
2020-01-19,8941.4457,0.4321,0.6563,0.3017,0.5023,0.3796,0.2554,0.4036,0.3267,0.3354,0.3992
2020-01-20,8700.5594,0.4308,0.6528,0.3002,0.5048,0.3689,0.2419,0.3999,0.315,0.3228,0.393
2020-01-21,8622.41,0.4295,0.6591,0.2641,0.5118,0.3655,0.2371,0.4064,0.3119,0.3186,0.3893
2020-01-22,8716.6394,0.4282,0.6533,0.2547,0.5153,0.3702,0.2416,0.4004,0.3158,0.3234,0.3892
2020-01-23,8665.4406,0.4269,0.633,0.2435,0.5084000000000001,0.3681,0.2383,0.3796,0.3113,0.3204,0.381
2020-01-24,8382.37,0.4256,0.637,0.237,0.4908,0.3548,0.222,0.3837,0.2972,0.3047,0.3725
2020-01-25,8432.0994,0.4243,0.631,0.2348,0.5195000000000001,0.3575,0.2242,0.3776,0.2995,0.3074,0.3751
2020-01-26,8333.37,0.4233,0.6475000000000001,0.2403,0.4702,0.353,0.2181,0.3944,0.2951,0.3019,0.3715
2020-01-27,8597.3088,0.4221,0.6695,0.2407,0.4406,0.366,0.2322,0.4173,0.3056,0.3161,0.3789
2020-01-28,8899.6906,0.4211,0.6937,0.2544,0.5016,0.3804,0.248,0.4433,0.3204,0.3318,0.3994
2020-01-29,9336.8094,0.4201,0.6935,0.2228,0.5542,0.4002,0.27,0.4434,0.3376,0.3532,0.4106
2020-01-30,9280.29,0.419,0.7042,0.2434,0.5513,0.3979,0.2666,0.4553,0.3376,0.3503,0.414
2020-01-31,9477.26,0.4184,0.6942,0.3001,0.508,0.4066,0.2759,0.4448,0.3456,0.3595,0.417
2020-02-01,9330.83,0.4176,0.6955,0.3042,0.5294,0.4003,0.268,0.4462,0.3384,0.3523,0.4169
