timestamp,market_cap,total_coins,avg_price,realized_price,mvrv_ratio,high,low,close
2020-04-04,124208747137.5,18305025.0,6785.5,7651.42,0.8868,6878.95,6696.48,6867.53
2020-04-05,123656235693.75,18307237.5,6754.5,7627.82,0.8855,6883.41,6715.93,6791.13
2020-04-07,133311105450.0,18309450.0,7281.0,7618.93,0.9556,7427.94,7136.71,7176.41
2020-04-08,135011979775.0,18311675.0,7373.0,7612.78,0.9685,7356.22,7153.31,7334.1
2020-04-09,133737163468.75,18313887.5,7302.5,7605.21,0.9602,7341.45,7179.09,7302.09
2020-04-10,126747412000.0,18316100.0,6920.0,7588.9,0.9119,7303.82,6802.48,6865.49
2020-04-11,125049960281.25,18318312.5,6826.5,7571.17,0.9016,6926.07,6789.92,6859.08
2020-04-12,129920091681.25,18320537.5,7091.5,7560.26,0.938,7119.95,6811.08,6971.09
2020-04-13,124768851243.75,18322762.5,6809.5,7543.58,0.9027,6965.62,6668.26,6845.04
2020-04-14,125608541137.5,18324975.0,6854.5,7528.6,0.9105,6958.56,6793.82,6842.43
2020-04-15,123112882031.25,18327187.5,6717.5,7511.34,0.8943,6928.66,6633.4,6642.11
2020-04-17,129964610700.0,18329400.0,7090.5,7502.57,0.9451,7167.18,7050.33,7096.18
2020-04-18,130310356312.5,18331625.0,7108.5,7494.53,0.9485,7269.96,7089.25,7257.67
2020-04-19,130261915437.5,18333837.5,7105.0,7486.74,0.949,7280.52,7167.05,7189.42
2020-04-20,129296656575.0,18336050.0,7051.5,7478.21,0.9429,7240.29,6835.5,6881.96
2020-04-21,126222518900.0,18338300.0,6883.0,7466.76,0.9218,6934.55,6834.44,6880.32
2020-04-23,130859556687.5,18340512.5,7135.0,7460.5,0.9564,7491.79,7081.59,7429.72
2020-04-24,139028684137.5,18342725.0,7579.5,7462.71,1.0157,7574.2,7434.18,7550.9
2020-04-25,138320923000.0,18344950.0,7540.0,7464.11,1.0102,7641.36,7521.67,7569.94
2020-04-26,139493571525.0,18347175.0,7603.0,7466.59,1.0183,7700.59,7561.41,7679.87
2020-04-28,141281205300.0,18349400.0,7699.5,7470.68,1.0306,7814.53,7730.81,7807.06
2020-04-29,146500922587.5,18351612.5,7983.0,7479.51,1.0673,8871.75,7786.05,8801.04
2020-04-30,158393833375.0,18353862.5,8630.0,7499.01,1.1508,9440.65,8533.26,8658.55
2020-05-01,162892364175.0,18356137.5,8874.0,7521.93,1.1798,9048.02,8667.76,8864.77
2020-05-03,168235919400.0,18358350.0,9164.0,7548.85,1.214,9167.78,8830.97,8897.47
2020-05-04,157313406600.0,18360575.0,8568.0,7565.28,1.1325,8956.91,8645.02,8912.65
2020-05-05,165531347918.75,18362787.5,9014.5,7588.29,1.1879,9062.42,8856.83,9003.07
2020-05-06,170592949450.0,18365050.0,9289.0,7614.86,1.2199,9411.47,8966.71,9268.76
2020-05-07,178180813512.5,18367262.5,9701.0,7646.96,1.2686,9992.66,9138.32,9951.52
2020-05-08,181371134831.25,18369487.5,9873.5,7680.69,1.2855,9996.74,9767.17,9842.67
2020-05-10,158364054000.0,18371700.0,8620.0,7694.71,1.1203,9595.58,8395.11,8756.43
2020-05-11,159798134437.5,18373937.5,8697.0,7709.45,1.1281,9033.47,8374.32,8601.8
2020-05-12,161025218493.75,18375581.25,8763.0,7724.72,1.1344,8949.9,8569.64,8804.48
2020-05-13,166897132637.5,18376693.75,9082.0,7744.11,1.1728,9317.88,8805.39,9269.99
2020-05-15,177897104000.0,18377800.0,9680.0,7771.37,1.2456,9755.83,9261.4,9328.2
2020-05-16,171934667968.75,18378906.25,9355.0,7793.37,1.2004,9564.21,9260.69,9377.01
2020-05-18,179949512381.25,18380012.5,9790.5,7820.73,1.2519,9906.03,9570.36,9726.58
2020-05-19,178223569800.0,18381143.75,9696.0,7846.07,1.2358,9836.05,9539.62,9729.04
2020-05-21,173675498000.0,18382250.0,9448.0,7867.43,1.2009,9555.24,8869.93,9081.76
2020-05-22,169283136028.12,18383356.25,9208.5,7885.07,1.1678,9232.94,9008.64,9182.58
2020-05-24,170727311006.25,18384462.5,9286.5,7903.27,1.175,9288.4,8787.25,8790.37
2020-05-25,162914524693.75,18385568.75,8861.0,7915.55,1.1194,8951.01,8719.67,8906.93
2020-05-27,162584228953.12,18386681.25,8842.5,7927.29,1.1155,9203.32,8834.16,9181.02
2020-05-28,173121195843.75,18387806.25,9415.0,7945.88,1.1849,9546.32,9148.46,9525.75
2020-05-29,173205225706.25,18388918.75,9419.0,7964.07,1.1827,9573.67,9379.34,9439.12
2020-05-31,177620056462.5,18390025.0,9658.5,7984.73,1.2096,9700.34,9432.3,9461.06
2020-06-01,175368632034.38,18391131.25,9535.5,8003.42,1.1914,10199.57,9450.9,10167.27
2020-06-02,173585996512.5,18392243.75,9438.0,8020.5,1.1767,10182.34,9460.57,9529.8
2020-06-03,176796880200.0,18393350.0,9612.0,8039.22,1.1956,9682.86,9471.85,9656.72
2020-06-05,181084224553.12,18394456.25,9844.5,8060.21,1.2214,9869.24,9663.22,9665.53
2020-06-06,176229548625.0,18395568.75,9580.0,8077.68,1.186,9773.43,9591.02,9653.68
2020-06-07,177868433521.88,18396693.75,9668.5,8095.76,1.1943,9768.5,9458.15,9758.85
2020-06-08,179028991800.0,18397800.0,9731.0,8114.13,1.1993,9782.31,9675.89,9771.49
2020-06-09,178423453968.75,18398912.5,9697.5,8131.72,1.1926,9836.37,9664.72,9795.7
2020-06-10,179823444325.0,18400025.0,9773.0,8149.76,1.1992,9908.9,9728.29,9870.09
2020-06-11,180423091906.25,18401131.25,9805.0,8167.75,1.2005,9938.3,9263.07,9321.78
2020-06-12,174186379056.25,18402237.5,9465.5,8181.71,1.1569,9540.47,9285.85,9480.84
2020-06-13,173626346609.38,18403343.75,9434.5,8195.03,1.1512,9493.21,9396.01,9475.28
2020-06-14,172725880562.5,18404462.5,9385.0,8207.56,1.1435,9482.27,9347.59,9386.79
2020-06-15,172294587575.0,18405575.0,9361.0,8219.57,1.1389,9504.86,8990.18,9450.7
2020-06-16,175130487684.38,18406693.75,9514.5,8232.92,1.1557,9579.43,9400.45,9538.02
2020-06-18,173208252909.38,18407806.25,9409.5,8244.93,1.1412,9482.78,9328.4,9411.84
2020-06-19,172850483918.75,18408912.5,9389.5,8256.49,1.1372,9440.88,9274.3,9288.02
2020-06-20,171323634487.5,18410018.75,9306.0,8266.99,1.1257,9394.97,9247.38,9332.34
2020-06-22,172632030768.75,18411137.5,9376.5,8277.97,1.1327,9655.07,9296.87,9648.72
2020-06-23,176619508125.0,18412250.0,9592.5,8290.86,1.157,9670.54,9547.25,9629.66
2020-06-24,172459494637.5,18413356.25,9366.0,8301.3,1.1283,9680.37,9278.23,9313.61
2020-06-25,170784932456.25,18414462.5,9274.5,8310.65,1.116,9340.16,9095.32,9264.81
2020-06-26,169110282618.75,18415581.25,9183.0,8318.96,1.1039,9310.52,9101.74,9162.92
2020-06-28,165050353375.0,18416687.5,8962.0,8325.03,1.0765,9197.55,8975.53,9143.58
2020-06-29,166929673653.12,18417793.75,9063.5,8331.93,1.0878,9237.57,9041.88,9190.85
2020-06-30,168192185350.0,18418900.0,9131.5,8339.33,1.095,9217.84,9084.84,9137.99
2020-07-01,171020664084.38,18420018.75,9284.5,8348.01,1.1122,9309.75,9104.74,9228.33
2020-07-02,166840129125.0,18421125.0,9057.0,8354.45,1.0841,9274.96,9036.62,9123.41
2020-07-03,167329183212.5,18422237.5,9083.0,8361.01,1.0864,9202.34,9058.79,9087.3
2020-07-04,168223551781.25,18423343.75,9131.0,8367.89,1.0912,9183.3,9053.63,9132.49
2020-07-06,167386128250.0,18424450.0,9085.0,8374.24,1.0849,9375.47,9058.66,9375.47
2020-07-07,171376214943.75,18425568.75,9301.0,8382.36,1.1096,9360.62,9201.82,9252.28
2020-07-08,171082522065.62,18426681.25,9284.5,8390.21,1.1066,9450.34,9249.5,9428.33
2020-07-09,172908047400.0,18427800.0,9383.0,8398.77,1.1172,9431.38,9235.0,9277.97
2020-07-10,169278775768.75,18428912.5,9185.5,8405.49,1.0928,9287.47,9118.0,9278.81
2020-07-11,169878697828.12,18430018.75,9217.5,8412.37,1.0957,9293.53,9199.49,9240.35
2020-07-12,170054774812.5,18431125.0,9226.5,8419.22,1.0959,9319.42,9197.45,9276.5
2020-07-14,170129494437.5,18432231.25,9230.0,8425.97,1.0954,9283.84,9171.66,9243.21
2020-07-15,170250362875.0,18433343.75,9236.0,8432.67,1.0953,9275.33,9171.93,9192.84
2020-07-16,167108289250.0,18434450.0,9065.0,8437.85,1.0743,9214.31,9088.95,9132.23
2020-07-18,168620815240.62,18435556.25,9146.5,8443.61,1.0832,9230.98,9100.82,9159.04
2020-07-19,168022637612.5,18436675.0,9113.5,8449.01,1.0786,9201.4,9097.63,9185.82
2020-07-20,169480085250.0,18437781.25,9192.0,8454.96,1.0872,9214.27,9137.51,9164.23
2020-07-22,172827692537.5,18438887.5,9373.0,8462.24,1.1076,9530.52,9319.65,9525.36
2020-07-23,175751580431.25,18439993.75,9531.0,8470.66,1.1252,9610.25,9483.0,9581.07
2020-07-24,175540830900.0,18441100.0,9519.0,8478.85,1.1227,9623.34,9481.45,9536.89
2020-07-25,177681496331.25,18442212.5,9634.5,8487.81,1.1351,9704.56,9530.21,9677.11
2020-07-26,182607360825.0,18443325.0,9901.0,8498.68,1.165,10023.81,9652.85,9905.17
2020-07-28,206374811187.5,18444437.5,11189.0,8519.21,1.3134,11204.33,10632.63,10912.82
2020-07-29,202568961462.5,18445543.75,10982.0,8537.87,1.2863,11304.4,10856.14,11100.47
2020-07-30,201843244300.0,18446650.0,10942.0,8555.95,1.2789,11169.36,10895.46,11111.21
2020-07-31,208727138090.62,18447756.25,11314.5,8576.53,1.3192,11415.86,10987.05,11323.47
2020-08-02,218203921218.75,18448862.5,11827.5,8600.62,1.3752,12034.14,11018.13,11053.61
2020-08-03,207119349187.5,18449968.75,11226.0,8619.92,1.3023,11453.08,11012.42,11246.35
2020-08-04,207694525737.5,18451075.0,11256.5,8639.16,1.303,11385.38,11094.15,11205.89
2020-08-05,215890520625.0,18452181.25,11700.0,8661.34,1.3508,11786.62,11158.29,11747.02
2020-08-06,219086655843.75,18453287.5,11872.5,8684.45,1.3671,11902.34,11598.71,11779.77
2020-08-08,214071040000.0,18454400.0,11600.0,8705.27,1.3325,11800.06,11558.43,11754.05
2020-08-09,215837145593.75,18455506.25,11695.0,8726.48,1.3402,11806.06,11548.78,11675.74
2020-08-10,216182302212.5,18456612.5,11713.0,8747.51,1.339,12045.14,11662.26,11878.11
2020-08-11,212106875015.62,18457718.75,11491.5,8766.7,1.3108,11932.71,11195.71,11410.53
2020-08-12,213891634687.5,18458825.0,11587.5,8786.29,1.3188,11748.4,11249.61,11584.93
2020-08-13,217747508572.51,18459931.25,11795.68,8807.04,1.3393,11796.4,11216.87,11784.14
2020-08-15,221006385253.12,18461043.75,11971.5,8828.71,1.356,11963.2,11768.7,11865.7
2020-08-16,219413495953.12,18462156.25,11884.5,8849.5,1.343,11934.9,11737.19,11892.8
2020-08-17,219399022556.25,18463268.75,11883.0,8870.0,1.3397,12359.06,11806.7,12254.4
2020-08-18,221489410312.5,18464375.0,11995.5,8890.98,1.3492,12335.71,11954.53,11991.23
2020-08-20,218003545425.0,18465487.5,11806.0,8910.41,1.325,11900.41,11710.06,11878.37
2020-08-21,219041501765.62,18466593.75,11861.5,8929.95,1.3283,11899.26,11564.98,11592.49
2020-08-22,213994473750.0,18467700.0,11587.5,8947.44,1.2951,11689.41,11448.81,11681.83
2020-08-23,215060087156.25,18468812.5,11644.5,8965.06,1.2989,11713.43,11559.92,11664.85
2020-08-24,217030853712.5,18469925.0,11750.5,8983.15,1.3081,11807.63,11623.25,11774.6
2020-08-26,210394352643.75,18471037.5,11390.5,8998.68,1.2658,11530.05,11296.99,11488.36
2020-08-27,210129942325.0,18472150.0,11375.5,9013.92,1.262,11570.79,11185.94,11323.4
2020-08-28,213005953256.25,18473262.5,11530.5,9029.95,1.2769,11545.62,11316.42,11542.5
2020-08-29,213332773140.62,18474368.75,11547.5,9045.88,1.2765,11585.64,11466.29,11506.87
2020-08-31,216144582025.0,18475475.0,11699.0,9062.57,1.2909,11768.88,11598.32,11680.82
2020-09-01,220213208118.75,18476587.5,11918.5,9080.42,1.3125,12067.08,11601.13,11970.48
2020-09-02,211061528250.0,18477700.0,11422.5,9094.96,1.2559,11964.82,11290.79,11414.03
2020-09-03,199016743312.5,18478806.25,10770.0,9105.3,1.1828,11443.02,10182.46,10245.3
2020-09-05,192366714228.12,18479918.75,10409.5,9113.31,1.1422,10581.57,9946.68,10169.57
2020-09-06,188719050609.38,18481031.25,10211.5,9120.0,1.1197,10353.93,10056.89,10280.35
2020-09-07,183814222825.0,18482150.0,9945.5,9125.0,1.0899,10399.15,9916.49,10369.56
2020-09-08,186745579521.88,18483256.25,10103.5,9130.9,1.1065,10414.78,9945.11,10131.52
2020-09-09,189307598543.75,18484362.5,10241.5,9137.55,1.1208,10350.54,10017.25,10242.35
2020-09-10,190511240937.5,18485468.75,10306.0,9144.5,1.127,10503.91,10238.14,10363.14
2020-09-12,191178979996.88,18486581.25,10341.5,9151.59,1.13,10578.84,10292.39,10442.17
2020-09-13,195276265234.38,18487693.75,10562.5,9159.89,1.1531,10577.21,10224.33,10323.76
2020-09-14,190887615600.0,18488800.0,10324.5,9166.7,1.1263,10800.01,10266.01,10680.84
2020-09-15,198137902350.0,18489912.5,10716.0,9175.71,1.1679,10938.63,10656.46,10796.95
2020-09-16,200710763021.88,18491018.75,10854.5,9185.41,1.1817,11100.12,10704.88,10974.91
2020-09-17,200815231437.5,18492125.0,10859.5,9195.03,1.181,11037.42,10774.63,10948.99
2020-09-18,203203624975.0,18493231.25,10988.0,9205.28,1.1937,11034.91,10829.66,10944.59
2020-09-19,204621350100.0,18494337.5,11064.0,9215.84,1.2005,11134.09,10909.62,11094.35
2020-09-20,201137950781.25,18495443.75,10875.0,9225.21,1.1788,11095.87,10814.48,10938.27
2020-09-22,193557147475.0,18496550.0,10464.5,9232.17,1.1335,10568.08,10382.73,10538.46
2020-09-23,194586094921.88,18497656.25,10519.5,9239.36,1.1386,10537.83,10197.87,10246.19
2020-09-24,197437292162.5,18498762.5,10673.0,9247.33,1.1542,10771.06,10231.49,10760.07
2020-09-25,198328110946.88,18499893.75,10720.5,9255.47,1.1583,10777.7,10578.91,10692.72
2020-09-27,199450165256.25,18501012.5,10780.5,9263.85,1.1637,10803.98,10622.92,10775.27
2020-09-28,201229111500.0,18502125.0,10876.0,9272.66,1.1729,10945.35,10703.89,10709.65
2020-09-29,198511983518.75,18503237.5,10728.5,9280.57,1.156,10860.0,10649.5,10844.64
2020-09-30,199134495265.62,18504343.75,10761.5,9288.57,1.1586,10847.26,10669.32,10784.49
2020-10-02,195963462775.0,18505450.0,10589.5,9295.57,1.1392,10657.84,10416.69,10575.97
2020-10-03,194503906187.5,18506556.25,10510.0,9302.06,1.1299,10598.94,10511.13,10549.33
2020-10-04,195894419884.38,18507668.75,10584.5,9308.88,1.137,10686.0,10534.39,10669.58
2020-10-05,197849617171.88,18508781.25,10689.5,9316.19,1.1474,10793.51,10634.6,10793.34
2020-10-07,195806977150.0,18509900.0,10578.5,9322.83,1.1347,10680.51,10562.51,10668.97
2020-10-08,196540608859.38,18511006.25,10617.5,9329.61,1.138,10945.74,10562.61,10915.69
2020-10-09,201680277721.87,18512118.75,10894.5,9337.76,1.1667,11102.67,10846.85,11064.46
2020-10-10,210615775315.62,18513231.25,11376.5,9348.33,1.217,11442.21,11056.94,11296.36
2020-10-11,209804543375.0,18514343.75,11332.0,9358.55,1.2109,11428.81,11288.63,11384.18
2020-10-13,212335180600.0,18515450.0,11468.0,9369.37,1.224,11548.98,11321.22,11425.9
2020-10-14,211810958437.5,18516562.5,11439.0,9379.93,1.2195,11539.98,11307.83,11429.51
2020-10-15,210092281712.5,18517675.0,11345.5,9389.9,1.2083,11569.91,11303.6,11495.35
2020-10-16,210512316906.25,18518787.5,11367.5,9399.89,1.2093,11540.06,11223.01,11322.12
2020-10-17,210136045350.0,18519900.0,11346.5,9409.67,1.2058,11386.26,11285.35,11358.1
2020-10-19,212602630743.75,18521006.25,11479.0,9420.02,1.2186,11799.09,11408.29,11742.04
2020-10-20,218107209340.62,18522118.75,11775.5,9427.92,1.249,11999.92,11681.48,11916.33
2020-10-21,237014005459.37,18523231.25,12795.5,9443.93,1.3549,13184.57,11900.93,12823.69
2020-10-23,239982954250.0,18524350.0,12955.0,9459.91,1.3695,13015.96,12752.65,12931.54
2020-10-24,240330906093.75,18525468.75,12973.0,9476.47,1.369,13145.07,12885.75,13108.06
2020-10-25,240826948425.0,18526575.0,12999.0,9491.64,1.3695,13329.18,12910.06,13031.17
2020-10-27,242962748071.88,18527681.25,13113.5,9509.4,1.379,13759.67,13060.84,13654.22
2020-10-29,245846388403.53,18528787.5,13268.35,9529.63,1.3923,13612.05,12980.06,13437.88
2020-10-30,246456851821.88,18529893.75,13300.5,9551.53,1.3925,13651.52,13136.2,13546.52
2020-11-01,253309504500.0,18531000.0,13669.5,9576.54,1.4274,13862.03,13628.38,13737.11
2020-11-02,249507096643.75,18532112.5,13463.5,9600.68,1.4023,13808.32,13243.16,13550.49
2020-11-04,255100489484.38,18533218.75,13764.5,9626.4,1.4299,14218.77,13580.47,14133.71
2020-11-05,265976830912.5,18534325.0,14350.5,9654.34,1.4864,15706.4,14102.09,15579.85
2020-11-06,287271865556.25,18535462.5,15498.5,9688.05,1.5998,15903.44,15226.84,15565.88
2020-11-07,284962767475.0,18536575.0,15373.0,9719.57,1.5817,15737.1,14423.2,14833.75
2020-11-08,287825502009.38,18537693.75,15526.5,9751.83,1.5922,15637.32,14744.11,15479.57
2020-11-09,285497616250.0,18538806.25,15400.0,9784.06,1.574,15785.14,14865.53,15332.32
2020-11-11,285644431887.5,18539912.5,15407.0,9819.66,1.569,15916.26,15290.01,15701.34
2020-11-12,294626157762.5,18541025.0,15890.5,9859.63,1.6117,16305.0,15534.77,16276.34
2020-11-13,300122936412.5,18542131.25,16186.0,9901.69,1.6347,16463.18,15992.15,16317.81
2020-11-14,293511931553.12,18543256.25,15828.5,9950.27,1.5908,16317.81,15749.19,16068.14
2020-11-15,293844695993.75,18544362.5,15845.5,10001.66,1.5843,16123.11,15793.53,15955.59
2020-11-17,310833993410.42,18545468.75,16760.64,10058.73,1.6663,17782.92,16564.54,17645.41
2020-11-18,335043877375.0,18546575.0,18065.0,10122.79,1.7846,18393.95,17352.91,17804.01
2020-11-19,325308000681.25,18547693.75,17539.0,10183.7,1.7223,18119.55,17382.55,17817.09
2020-11-20,339934583200.0,18548800.0,18326.5,10242.26,1.7893,18773.23,17765.79,18621.31
2020-11-21,346632823140.62,18549906.25,18686.5,10304.71,1.8134,18936.62,18444.36,18642.23
2020-11-22,336051704656.25,18551018.75,18115.0,10365.68,1.7476,18688.97,17671.38,18370.0
2020-11-23,341386928187.5,18552125.0,18401.5,10424.27,1.7653,18711.43,18000.8,18364.12
2020-11-24,355247995359.38,18553231.25,19147.5,10487.01,1.8258,19348.27,18128.66,19107.46
2020-11-26,341715233737.5,18554337.5,18417.0,10545.67,1.7464,18866.29,16351.04,17150.62
2020-11-27,320332118971.88,18555456.25,17263.5,10600.74,1.6285,17445.02,16526.42,17108.4
2020-11-28,314737856562.5,18556562.5,16961.0,10655.84,1.5917,17853.94,16910.65,17717.41
2020-11-29,335253790621.88,18557681.25,18065.5,10713.71,1.6862,18283.63,17559.12,18177.48
2020-12-01,365654510718.75,18558787.5,19702.5,10780.42,1.8276,19845.97,18321.92,18803.0
2020-12-02,350884189450.0,18559900.0,18905.5,10841.62,1.7438,19308.33,18347.72,19201.09
2020-12-03,360668192946.88,18561006.25,19431.5,10904.3,1.782,19566.19,18925.79,19445.4
2020-12-04,352689418556.25,18562112.5,19000.5,10965.37,1.7328,19511.4,18697.19,18699.77
2020-12-05,353081821112.5,18563225.0,19020.5,11026.7,1.7249,19160.45,18590.19,19154.23
2020-12-07,357734663187.5,18564331.25,19270.0,11086.65,1.7381,19411.83,18931.14,19191.63
2020-12-08,355184787103.12,18565443.75,19131.5,11145.44,1.7165,19283.48,18269.95,18321.14
2020-12-09,339489481031.25,18566556.25,18285.0,11200.35,1.6325,18626.29,17935.55,18553.92
2020-12-11,338804251681.25,18567668.75,18247.0,11256.99,1.6209,18268.45,17619.53,18058.9
2020-12-12,340217210062.5,18568781.25,18322.0,11314.46,1.6193,18919.55,18046.04,18803.66
2020-12-13,359912395715.62,18569893.75,19381.5,11375.91,1.7037,19381.54,18734.33,19142.38
2020-12-14,355718339215.62,18571006.25,19154.5,11437.64,1.6747,19305.1,19012.71,19246.64
2020-12-16,358711187596.88,18572118.75,19314.5,11499.94,1.6795,21458.91,19298.32,21310.6
2020-12-17,421333750906.25,18573231.25,22685.0,11579.78,1.959,23642.66,21234.68,22805.16
2020-12-18,426392635125.0,18574343.75,22956.0,11659.1,1.9689,23238.6,22399.81,23137.96
2020-12-19,445058644021.88,18575456.25,23959.5,11743.36,2.0403,24085.86,22826.47,23869.83
2020-12-20,445281892370.18,18576562.5,23970.09,11827.68,2.0266,24209.66,23147.71,23477.29
2020-12-22,425623823087.5,18577675.0,22910.5,11906.98,1.9241,23789.9,22430.61,23783.03
2020-12-23,434762206287.5,18578787.5,23401.0,11989.57,1.9518,24024.49,22802.65,23241.35
2020-12-24,429994481056.25,18579893.75,23143.0,12069.61,1.9175,23768.34,22777.6,23735.95
2020-12-25,454212545000.0,18581000.0,24445.0,12153.94,2.0113,24710.1,23463.67,24664.79
2020-12-27,495064641225.0,18582112.5,26642.0,12249.45,2.175,28288.84,25922.77,26272.29
2020-12-28,504608721937.5,18583218.75,27154.0,12347.2,2.1992,27389.11,26207.64,27084.81
2020-12-29,499184429540.62,18584331.25,26860.5,12443.01,2.1587,27370.72,25987.3,27362.44
2020-12-30,517641779325.0,18585443.75,27852.0,12542.35,2.2206,28937.74,27360.09,28840.95
2020-12-31,526873110018.75,18586556.25,28347.0,12640.94,2.2425,29244.88,28201.99,29001.72
2021-01-01,545733771000.0,18587662.5,29360.0,12743.37,2.3039,29600.63,28803.59,29374.15
2021-01-02,598266089548.68,18588781.25,32184.26,12858.47,2.503,33155.12,29091.18,32127.27
2021-01-04,607563998218.75,18589887.5,32682.5,12979.04,2.5181,33440.22,28722.76,31971.91
2021-01-05,609032273993.75,18591012.5,32759.5,13097.77,2.5012,34437.59,30221.19,33992.43
2021-01-06,658886096381.25,18592118.75,35439.0,13228.52,2.679,36879.7,33514.04,36824.36
2021-01-07,700499987343.75,18593231.25,37675.0,13368.39,2.8182,40180.37,36491.19,39371.04
2021-01-08,719610158418.75,18594337.5,38700.5,13512.52,2.864,41946.74,36838.64,40797.61
2021-01-09,761948563750.0,18595450.0,40975.0,13674.3,2.9965,41436.35,38980.88,40254.55
2021-01-10,702680412343.75,18596562.5,37785.5,13819.74,2.7342,41420.19,35984.63,38356.44
2021-01-11,622082720853.12,18597668.75,33449.5,13943.17,2.399,38346.53,30549.6,35566.66
2021-01-13,615145390453.12,18598781.25,33074.5,14063.13,2.3519,37599.96,32584.67,37316.36
2021-01-14,695635792500.0,18599887.5,37400.0,14201.73,2.6335,39966.41,36868.56,39187.33
2021-01-15,714836670187.5,18601006.25,38430.0,14347.11,2.6786,39577.71,34659.59,36825.37
2021-01-16,692082527034.37,18602118.75,37204.5,14484.18,2.5686,37864.37,35633.55,36178.14
2021-01-17,679157464859.38,18603231.25,36507.5,14618.24,2.4974,36722.35,34069.32,35791.28
2021-01-19,683849165390.62,18604343.75,36757.5,14754.78,2.4912,37755.89,36069.8,36069.8
2021-01-20,667098633843.75,18605456.25,35855.0,14888.02,2.4083,36378.33,33570.48,35547.75
2021-01-21,584218152656.25,18606562.5,31398.5,14998.58,2.0934,35552.68,30250.75,30825.7
2021-01-22,624138425212.5,18607668.75,33542.0,15121.98,2.2181,33811.85,28953.37,33005.76
2021-01-24,598467508387.5,18608775.0,32160.5,15238.57,2.1105,32944.01,31106.69,32289.38
2021-01-25,613573835714.18,18609887.5,32970.31,15356.35,2.147,34802.74,32087.79,32366.39
2021-01-26,584999759456.25,18611006.25,31433.0,15466.42,2.0323,32794.55,31030.27,32569.85
2021-01-27,552723904912.5,18612112.5,29697.0,15566.61,1.9077,32564.03,29367.14,30432.55
2021-01-28,626390860925.0,18613225.0,33653.0,15687.2,2.1453,33858.31,30023.21,33466.1
2021-01-30,625115779203.12,18614331.25,33582.5,15807.92,2.1244,34834.71,32940.19,34269.52
2021-01-31,625804470156.25,18615437.5,33617.5,15927.95,2.1106,34288.33,32270.18,33114.36
2021-02-01,630198142325.0,18616550.0,33851.5,16047.98,2.1094,34638.21,32384.23,33537.18
2021-02-03,673214676000.0,18617662.5,36160.0,16180.88,2.2347,37480.19,35443.98,37472.09
2021-02-04,702672332625.0,18618768.75,37740.0,16321.24,2.3123,38592.18,36317.5,36926.07
2021-02-05,693851022000.0,18619875.0,37264.0,16458.9,2.2641,38225.91,36658.76,38144.31
2021-02-06,740194060500.0,18621000.0,39750.5,16609.17,2.3933,40846.55,38138.39,39266.01
2021-02-07,721960437206.25,18622106.25,38769.0,16754.15,2.314,39621.84,37446.15,38903.44
2021-02-08,815855004806.25,18623212.5,43808.5,16924.17,2.5885,46203.93,38076.32,46196.46
2021-02-09,872959654350.0,18624331.25,46872.0,17111.2,2.7393,48003.72,45166.96,46481.11
2021-02-11,832427236850.0,18625450.0,44693.0,17287.49,2.5853,48463.47,44187.76,47909.33
2021-02-12,887733251212.5,18626575.0,47659.5,17478.86,2.7267,48745.73,46424.98,47504.85
2021-02-13,878938415746.88,18627693.75,47184.5,17667.98,2.6706,48047.75,46392.28,47105.52
2021-02-14,909169269600.0,18628800.0,48804.5,17864.43,2.7319,49487.64,47114.51,48717.29
2021-02-15,893285674462.5,18629912.5,47949.0,18057.13,2.6554,48875.57,46347.48,47945.06
2021-02-17,959730353359.38,18631018.75,51512.5,18267.74,2.8199,52533.91,49072.38,52149.01
2021-02-18,962526907181.25,18632137.5,51659.5,18479.51,2.7955,52474.11,51015.77,51679.8
2021-02-19,1032300336993.75,18633243.75,55401.0,18709.63,2.9611,56113.65,50937.28,55888.13
2021-02-21,1042899349275.0,18634350.0,55966.5,18941.5,2.9547,58330.57,55672.61,57539.95
2021-02-22,1053127256800.0,18635462.5,56512.0,19177.23,2.9468,57533.39,48967.57,54207.32
2021-02-23,867523247962.5,18636575.0,46549.5,19363.61,2.404,54204.93,45290.59,48824.43
2021-02-24,897907870687.5,18637687.5,48177.0,19558.58,2.4632,51290.14,47213.5,49705.33
2021-02-26,866061451809.38,18638806.25,46465.5,19746.1,2.3531,48370.79,44454.84,46339.76
2021-02-27,889524584368.75,18639912.5,47721.5,19939.39,2.3933,48253.27,45269.03,46188.45
2021-02-28,840029548440.62,18641018.75,45063.5,20119.05,2.2398,46716.43,43241.62,45137.77
2021-03-01,905280232125.0,18642125.0,48561.0,20315.43,2.3904,49784.02,45115.09,49631.24
2021-03-03,910908889625.0,18643243.75,48860.0,20514.44,2.3817,52535.14,48274.32,50538.24
2021-03-04,926643149981.25,18644356.25,49701.0,20717.53,2.399,51735.09,47656.93,48561.17
2021-03-05,888083378875.0,18645462.5,47630.0,20910.03,2.2779,49396.43,46542.52,48927.3
2021-03-06,900536037781.25,18646568.75,48295.0,21106.08,2.2882,49147.22,47257.53,48912.38
2021-03-07,953781957062.5,18647675.0,51147.5,21315.31,2.3996,51384.37,48918.68,51206.69
2021-03-09,1005728772812.5,18648781.25,53930.0,21538.54,2.5039,54824.12,51981.83,54824.12
